日付,時刻,乾球温度[C],絶対湿度[kg/kg],法線面直達日射[W/m2],全天日射[W/m2],拡散日射[W/m2],雲量,夜間放射[W/m2],太陽高度[radian],地中温度(0.675m)[C],地中温度(1.35m)[C],地中温度(2.35m)[C]
1959/01/08,7:00,-2.8,0.0021163822714274,48.0555555555556,23.0555555555556,18.4308514140052,8,57.7262708276871,0.0963857895375312,-0.938633260354166,4.61422371996748,10.1801934194823,
1959/01/08,8:00,-0.6,0.0024541086417024,560.555555555556,162.222222222222,64.1406641913199,8,58.2669444938849,0.175877386208215,-0.944239941595951,4.60867649392947,10.1768581959034,
1959/01/08,9:00,1.1,0.00269804283928501,793.888888888889,300.555555555556,54.6081073540516,8,58.7847347299895,0.314983564614301,-0.949841144004207,4.60313189004079,10.1735227299364,
1959/01/08,10:00,2.8,0.00245207101346472,911.666666666667,423.611111111111,52.556073358632,3,98.8901329966371,0.41917537005926,-0.955436864697408,4.59758991115384,10.1701870232973,
1959/01/08,11:00,5,0.00270124813901486,966.111111111111,493.611111111111,49.2317641872696,0,123.413803884717,0.477958170268065,-0.961027100796846,4.59205056011969,10.1668510777021,
1959/01/08,12:00,5.6,0.00233227569796188,965,497.222222222222,48.4286815847374,0,127.556884982009,0.48371484075293,-0.96661184942665,4.58651383978803,10.163514894867,
1959/01/08,13:00,6.1,0.00233227569796188,943.611111111111,438.611111111111,40.4343545925772,0,128.474556716205,0.435618529106788,-0.972191107713744,4.58097975300723,10.1601784765082,
1959/01/08,14:00,7.8,0.00245702542065044,866.111111111111,328.333333333333,39.394371264212,0,130.533838218686,0.340125027096669,-0.977764872787899,4.57544830262427,10.1568418243423,
1959/01/08,15:00,6.1,0.0021163822714274,697.222222222222,182.5,38.8762783057533,0,130.379766111843,0.207479570653513,-0.983333141781715,4.56991949148479,10.1535049400857,
1959/01/08,16:00,4.4,0.00256638268029664,160.555555555556,29.4444444444444,8.55610141365153,3,100.480215605432,0.130470246137634,-0.988895911830593,4.5643933224331,10.150167825455,
1959/01/08,17:00,2.8,0.0027034963840287,0,0,0,4,89.9056355657911,0,-0.99445318007279,4.55886979831209,10.1468304821671,
1959/01/08,18:00,0.6,0.00245498294799003,0,0,0,3,95.7740557177263,0,-1.00000494364938,4.55334892196335,10.1434929119388,
1959/01/08,19:00,-0.6,0.00270124813901486,0,0,0,2,99.6635454870181,0,-1.00555119970427,4.54783069622707,10.1401551164871,
1959/01/08,20:00,-2.2,0.00296892582212362,0,0,0,2,95.7086008488669,0,-1.01109194538421,4.54231512394208,10.1368170975292,
1959/01/08,21:00,-3.3,0.00232867712875096,0,0,0,0,112.029936637246,0,-1.01662717783877,4.53680220794586,10.1334788567823,
1959/01/08,22:00,-4.4,0.00222867215929587,0,0,0,0,110.965383887986,0,-1.02215689422036,4.53129195107453,10.1301403959637,
1959/01/08,23:00,-4.4,0.00222946586431993,0,0,0,0,110.965383887986,0,-1.02768109168424,4.5257843561628,10.126801716791,
1959/01/09,0:00,-5,0.00211562833733707,0,0,0,0,110.853312630481,0,-1.0331997673885,4.52027942604406,10.1234628209816,
1959/01/09,1:00,-4.4,0.00211462392706687,0,0,0,0,111.848808539088,0,-1.03871291849405,4.5147771635503,10.1201237102533,
1959/01/09,2:00,-5,0.0021163822714274,0,0,0,0,110.853312630481,0,-1.04422054216469,4.50927757151215,10.1167843863238,
1959/01/09,3:00,-3.9,0.00164897843863924,0,0,0,0,116.587846662089,0,-1.04972263556703,4.50378065275885,10.1134448509111,
1959/01/09,4:00,-3.9,0.00164897843863924,0,0,0,0,116.587846662089,0,-1.05521919587053,4.4982864101183,10.1101051057332,
1959/01/09,5:00,-3.9,0.00182107537334849,0,0,0,0,115.10186885913,0,-1.06071022024749,4.49279484641697,10.1067651525082,
1959/01/09,6:00,-2.8,0.00157689138202937,0,0,0,1,111.782560084857,0,-1.06619570587307,4.48730596448,10.1034249929543,
1959/01/09,7:00,-3.3,0.00164897843863924,129.444444444444,28.8888888888889,16.3520290304424,0,117.630548697687,0.0970033341717927,-1.07167564992528,4.48181976713113,10.1000846287899,
1959/01/09,8:00,1.1,0.0018195618395883,699.166666666667,183.888888888889,61.0110466192467,0,123.892801156532,0.176666558742198,-1.07715004958498,4.47633625719271,10.0967440617335,
1959/01/09,9:00,5,0.00157614250124332,864.444444444444,329.166666666667,60.3841668140414,1,125.25204150093,0.316172337611306,-1.08261890203587,4.47085543748573,10.0934032935035,
1959/01/09,10:00,7.8,0.00129001776312386,913.333333333333,426.111111111111,53.0068463984418,4,106.964986431272,0.420819200453961,-1.08808220446451,4.46537731082979,10.0900623258186,
1959/01/09,11:00,10.6,0.00135273700772746,926.111111111111,473.333333333333,45.6260678068466,8,74.2150737455734,0.480058969597924,-1.09353995406032,4.45990188004308,10.0867211603976,
1959/01/09,12:00,12.2,0.00182541366300099,932.5,476.666666666667,40.9406447616241,8,73.1815445320869,0.486196468746609,-1.09899214801558,4.45442914794243,10.0833797989593,
1959/01/09,13:00,11.7,0.00165507071915675,902.222222222222,420.833333333333,37.8914054534328,7,82.6631136254786,0.438346662252203,-1.10443878352542,4.44895911734328,10.0800382432227,
1959/01/09,14:00,12.2,0.00182693695172715,845.277777777778,321.666666666667,37.4171909017917,6,91.1865277106162,0.342963382726052,-1.10987985778783,4.44349179105967,10.0766964949068,
1959/01/09,15:00,8.3,0.00298452781526302,682.777777777778,179.444444444444,36.8915406800398,7,71.9965495036971,0.210331134709072,-1.11531536800366,4.43802717190424,10.0733545557308,
1959/01/09,16:00,6.1,0.00283431522247083,141.111111111111,29.4444444444444,10.6890778185748,7,70.4276716835977,0.13330651972348,-1.12074531137663,4.43256526268827,10.0700124274139,
1959/01/09,17:00,3.9,0.00283431522247083,0,0,0,6,75.708812515237,0,-1.12616968511331,4.42710606622162,10.0666701116755,
1959/01/09,18:00,2.2,0.00314201060461151,0,0,0,6,72.4769411399406,0,-1.13158848642317,4.42164958531275,10.0633276102351,
1959/01/09,19:00,1.7,0.00298559756104104,0,0,0,3,94.1667561038954,0,-1.13700171251848,4.41619582276874,10.0599849248121,
1959/01/09,20:00,0.6,0.00271674019836472,0,0,0,1,108.609254102536,0,-1.14240936061445,4.41074478139526,10.0566420571263,
1959/01/09,21:00,0,0.00271771435433602,0,0,0,0,114.776321215301,0,-1.14781142792913,4.4052964639966,10.0532990088973,
1959/01/09,22:00,0,0.00271771435433602,0,0,0,0,114.776321215301,0,-1.15320791168342,4.39985087337563,10.0499557818449,
1959/01/09,23:00,0,0.00234369824040562,0,0,0,0,117.61134596341,0,-1.15859880910112,4.3944080123338,10.0466123776892,
1959/01/10,0:00,2.8,0.00203711603320927,0,0,0,0,125.127258720185,0,-1.16398411740891,4.38896788367119,10.04326879815,
1959/01/10,1:00,2.8,0.00193135240550715,0,0,0,0,126.070608430514,0,-1.16936383383631,4.38353049018647,10.0399250449475,
1959/01/10,2:00,4.4,0.0015857443367636,0,0,0,0,132.382520140112,0,-1.17473795561575,4.37809583467688,10.0365811198019,
1959/01/10,3:00,4.4,0.0015857443367636,0,0,0,0,132.382520140112,0,-1.18010647998253,4.37266391993827,10.0332370244334,
1959/01/10,4:00,2.8,0.00165902517009672,0,0,0,0,128.63288993193,0,-1.18546940417481,4.36723474876508,10.0298927605624,
1959/01/10,5:00,1.7,0.00175105753355676,0,0,0,0,125.722149181896,0,-1.19082672543365,4.36180832395032,10.0265483299094,
1959/01/10,6:00,1.7,0.00165843079822309,0,0,0,3,103.047581467572,0,-1.19617844100301,4.35638464828561,10.0232037341949,
1959/01/10,7:00,2.2,0.00165843079822309,103.055555555556,28.6111111111111,18.5560933039206,8,64.2689630665172,0.0977243772008595,-1.2015245481297,4.35096372456116,10.0198589751394,
1959/01/10,8:00,5.6,0.00165704558535851,611.666666666667,171.111111111111,63.0720934945868,8,67.5025958041018,0.177562115510876,-1.20686504406342,4.34554555556572,10.0165140544638,
1959/01/10,9:00,8.3,0.00203541348922501,759.444444444444,295.555555555556,58.4819632639914,9,59.8490991668379,0.317473303856801,-1.21219992605678,4.34013014408668,10.0131689738888,
1959/01/10,10:00,11.7,0.00203711603320927,841.111111111111,392.777777777778,47.8258228479573,8,71.6021013811757,0.422579722329843,-1.21752919136524,4.33471749290998,10.0098237351352,
1959/01/10,11:00,14.4,0.00213004556514916,895.833333333333,458.888888888889,43.4031558479105,10,55.7024830079266,0.482277410235705,-1.2228528372472,4.32930760482013,10.0064783399241,
1959/01/10,12:00,15.6,0.00234931091065977,901.944444444444,462.222222222222,38.7061382647377,10,55.8105071481344,0.488791162373217,-1.22817086096392,4.32390048260025,10.0031327899764,
1959/01/10,13:00,14.4,0.00272553282465633,873.333333333333,408.333333333333,35.4158325511157,10,53.5654263103116,0.441177784510668,-1.23348325977953,4.31849612903203,9.9997870870132,
1959/01/10,14:00,16.1,0.00224841663275263,803.055555555556,306.388888888889,34.124548893076,10,56.5810099734664,0.345891485372069,-1.2387900309611,4.3130945468957,9.99644123275579,
1959/01/10,15:00,10.6,0.00380058088124312,646.666666666667,175.277777777778,38.4133090613972,10,47.6103228302151,0.213258893305724,-1.24409117177858,4.30769573897009,9.99309522892538,
1959/01/10,16:00,9.4,0.00361293409557964,153.333333333333,31.1111111111111,10.2896852062343,9,55.0394540287021,0.136212730568285,-1.2493866795048,4.30229970803264,9.98974907724333,
1959/01/10,17:00,5,0.00315217805324319,0,0,0,8,60.5684810379439,0,-1.2546765514155,4.29690645685928,9.98640277943105,
1959/01/10,18:00,2.8,0.00328846034741767,0,0,0,7,65.3500556421001,0,-1.25996078478932,4.29151598822459,9.98305633721003,
1959/01/10,19:00,2.2,0.00328846034741767,0,0,0,6,71.8799727689168,0,-1.2652393769078,4.28612830490167,9.97970975230185,
1959/01/10,20:00,1.1,0.00346185138336736,0,0,0,4,83.8450971109382,0,-1.27051232505538,4.28074340966219,9.97636302642815,
1959/01/10,21:00,0,0.00328964298024572,0,0,0,1,103.9718076543,0,-1.2757796265194,4.2753613052764,9.97301616131064,
1959/01/10,22:00,0,0.00299418321357869,0,0,0,0,112.848309920284,0,-1.28104127859012,4.26998199451314,9.96966915867111,
1959/01/10,23:00,0,0.00284348244932078,0,0,0,0,113.909249911837,0,-1.28629727856069,4.26460548013974,9.96632202023142,
1959/01/11,0:00,0,0.00272422662379371,0,0,0,1,107.660189299952,0,-1.29154762372718,4.25923176492216,9.96297474771349,
1959/01/11,1:00,0,0.00247585824612631,0,0,0,2,102.168234347143,0,-1.29679231138855,4.25386085162488,9.95962734283932,
1959/01/11,2:00,-1.1,0.00272324779446553,0,0,0,4,84.9298276735153,0,-1.30203133884669,4.24849274301097,9.95627980733097,
1959/01/11,3:00,1.1,0.00258512820947695,0,0,0,7,66.6030630845741,0,-1.3072647034064,4.24312744184203,9.95293214291058,
1959/01/11,4:00,2.2,0.00224572804131769,0,0,0,10,46.4641020077499,0,-1.31249240237539,4.23776495087823,9.94958435130034,
1959/01/11,5:00,2.2,0.0023456596218789,0,0,0,10,46.1496403243564,0,-1.31771443306427,4.23240527287829,9.94623643422252,
1959/01/11,6:00,2.8,0.00257987657724487,0,0,0,10,45.8349135907384,0,-1.32293079278659,4.22704841059947,9.94288839339944,
1959/01/11,7:00,2.8,0.00283668623038072,2.77777777777778,11.9444444444444,11.6711400599239,10,45.0878330019298,0.0985490174973575,-1.3281414788588,4.22169436679762,9.93954023055349,
1959/01/11,8:00,5.6,0.00212496456488118,8.61111111111111,70,68.4705236182181,10,49.1904246015467,0.17856402265768,-1.33334648860028,4.21634314422709,9.93619194740714,
1959/01/11,9:00,6.1,0.00182693695172715,18.6111111111111,124.444444444444,118.609692212027,10,50.6076127112236,0.318886166160394,-1.33854581933333,4.21099474564082,9.93284354568289,
1959/01/11,10:00,7.8,0.00192743766211049,24.4444444444444,165,154.933155234623,10,51.474483496222,0.424456386263612,-1.34373946838316,4.20564917379028,9.92949502710332,
1959/01/11,11:00,12.8,0.00212750203134863,808.055555555556,424.444444444444,47.9990855746189,8,72.2484293991436,0.48461270002339,-1.34892743307791,4.20030643142546,9.92614639339108,
1959/01/11,12:00,15.6,0.00224492271726406,904.444444444444,465,38.1501668001158,6,92.8626865047254,0.49149788177369,-1.35410971074864,4.19496652129495,9.92279764626884,
1959/01/11,13:00,15,0.00165843079822309,906.388888888889,426.111111111111,36.6766497213285,4,115.006601355606,0.444110610248066,-1.35928629872935,4.18962944614586,9.91944878745938,
1959/01/11,14:00,15,0.00165763896456485,834.722222222222,320.277777777778,34.9099012145645,4,115.006601355606,0.348907848422949,-1.36445719435695,4.18429520872381,9.9160998186855,
1959/01/11,15:00,13.9,0.00203541348922501,709.722222222222,188.888888888889,36.5970778531493,0,146.507730662877,0.216261239778357,-1.36962239497129,4.17896381177299,9.91275074167008,
1959/01/11,16:00,8.9,0.00378830493748431,190.555555555556,34.1666666666667,7.72931954255903,0,122.314646673321,0.139187244141133,-1.37478189791515,4.17363525803613,9.90940155813602,
1959/01/11,17:00,5.6,0.00344903060470883,0,0,0,0,118.996117190322,0,-1.37993570053422,4.1683095502545,9.90605226980633,
1959/01/11,18:00,4.4,0.00313826150817393,0,0,0,0,119.141980606124,0,-1.38508380017716,4.16298669116788,9.90270287840402,
1959/01/11,19:00,3.9,0.00282958507746676,0,0,0,0,120.55543394146,0,-1.39022619419552,4.15766668351462,9.89935338565219,
1959/01/11,20:00,1.7,0.0028285735282998,0,0,0,0,116.771574974364,0,-1.39536287994382,4.15234953003156,9.89600379327397,
1959/01/11,21:00,0.6,0.0032735535976635,0,0,0,0,111.821277179408,0,-1.40049385477952,4.14703523345411,9.89265410299255,
1959/01/11,22:00,-0.6,0.0029795457873264,0,0,0,0,111.860043859694,0,-1.40561911606297,4.14172379651622,9.88930431653117,
1959/01/11,23:00,0,0.00297848037310541,0,0,0,0,112.848309920284,0,-1.41073866115752,4.13641522195031,9.88595443561313,
1959/01/12,0:00,0.6,0.00298096752584022,0,0,0,0,113.843109944998,0,-1.41585248742941,4.13110951248737,9.88260446196175,
1959/01/12,1:00,0,0.00283093493566547,0,0,0,0,113.909249911837,0,-1.42096059224786,4.12580667085693,9.87925439730044,
1959/01/12,2:00,-0.6,0.00246581750646564,0,0,0,0,115.609016852946,0,-1.42606297298502,4.120506699787,9.87590424335261,
1959/01/12,3:00,-0.6,0.00246699454096856,0,0,0,0,115.609016852946,0,-1.43115962701598,4.11520960200415,9.87255400184174,
1959/01/12,4:00,-0.6,0.00234090195007992,0,0,0,0,116.581367741865,0,-1.43625055171877,4.10991538023346,9.86920367449136,
1959/01/12,5:00,-0.6,0.00234090195007992,0,0,0,0,116.581367741865,0,-1.44133574447438,4.10462403719852,9.86585326302505,
1959/01/12,6:00,-2.2,0.00234090195007992,0,0,0,0,113.867824187188,0,-1.44641520266675,4.09933557562144,9.8625027691664,
1959/01/12,7:00,-1.1,0.00257679733710109,199.444444444444,33.8888888888889,14.0813977409515,1,106.878164337943,0.0994773117929263,-1.45148892368276,4.09404999822289,9.85915219463907,
1959/01/12,8:00,2.8,0.00271220335569745,713.333333333333,190.833333333333,63.3556277161576,2,104.730501004831,0.179672204165887,-1.45655690491225,4.088767307722,9.85580154116676,
1959/01/12,9:00,5.6,0.00224037010206412,849.722222222222,327.777777777778,60.1524303494374,3,104.538806460601,0.320410585936734,-1.46161914374801,4.08348750683643,9.8524508104732,
1959/01/12,10:00,9.4,0.00257679733710109,919.722222222222,434.444444444444,54.010468875773,3,107.918742990937,0.426448603064219,-1.46667563758578,4.07821059828238,9.84910000428217,
1959/01/12,11:00,10,0.00224384984989183,948.333333333333,490.833333333333,46.98171421193,3,111.297214977232,0.487064008576,-1.47172638382426,4.07293658477453,9.84574912431749,
1959/01/12,12:00,12.2,0.00272324779446553,955.277777777778,494.722222222222,41.5105074452074,3,111.271359375501,0.494315549353519,-1.47677137986512,4.06766546902608,9.84239817230299,
1959/01/12,13:00,12.2,0.00224949387271185,925,437.222222222222,37.2596950337338,3,114.796736180018,0.447143816510538,-1.48181062311295,4.06239725374875,9.83904714996257,
1959/01/12,14:00,13.3,0.00247704488815498,853.055555555556,329.166666666667,35.0449301268976,3,114.822414151762,0.352010950710615,-1.48684411097534,4.05713194165276,9.83569605902017,
1959/01/12,15:00,11.7,0.00247793561641599,715.277777777778,191.388888888889,35.7572442281487,0,137.934167373967,0.219336538955159,-1.49187184086282,4.05186953544684,9.83234490119973,
1959/01/12,16:00,8.9,0.00272553282465633,236.111111111111,35.8333333333333,2.36473325174863,0,130.48238839096,0.142228401390626,-1.49689381018888,4.04661003783821,9.82899367822525,
1959/01/12,17:00,4.4,0.00346185138336736,0,0,0,0,116.960229870175,0,-1.50191001636999,4.04135345153261,9.82564239182077,
1959/01/12,18:00,2.2,0.00346185138336736,0,0,0,0,113.295747662181,0,-1.50692045682558,4.03609977923429,9.82229104371033,
1959/01/12,19:00,1.7,0.00346060649865322,0,0,0,0,112.4750647101,0,-1.51192512897802,4.03084902364598,9.81893963561804,
1959/01/12,20:00,1.1,0.00315104508836095,0,0,0,0,113.575964560754,0,-1.51692403025269,4.02560118746891,9.81558816926803,
1959/01/12,21:00,0,0.00299418321357869,0,0,0,0,112.848309920284,0,-1.52191715807792,4.02035627340283,9.81223664638443,
1959/01/12,22:00,-0.6,0.00299669667153526,0,0,0,0,111.860043859694,0,-1.52690450988498,4.01511428414597,9.80888506869143,
1959/01/12,23:00,-0.6,0.00284689278537788,0,0,0,0,112.911692697602,0,-1.53188608310816,4.00987522239505,9.80553343791326,
1959/01/13,0:00,0.6,0.00247793561641599,0,0,0,0,117.658545107772,0,-1.5368618751847,4.0046390908453,9.80218175577414,
1959/01/13,1:00,0.6,0.00247793561641599,0,0,0,0,117.658545107772,0,-1.54183188355482,3.99940589219044,9.79883002399834,
1959/01/13,2:00,1.1,0.00225138152853758,0,0,0,0,120.331733512179,0,-1.5467961056617,3.99417562912265,9.79547824431015,
1959/01/13,3:00,1.1,0.00183657043073365,0,0,0,0,123.892801156532,0,-1.55175453895151,3.98894830433266,9.79212641843387,
1959/01/13,4:00,1.1,0.00183723095979313,0,0,0,0,123.892801156532,0,-1.55670718087341,3.98372392050964,9.78877454809387,
1959/01/13,5:00,1.1,0.00183723095979313,0,0,0,0,123.892801156532,0,-1.56165402887951,3.97850248034126,9.78542263501449,
1959/01/13,6:00,0.6,0.00175672476847082,0,0,0,2,108.380075419906,0,-1.56659508042492,3.97328398651368,9.78207068092011,
1959/01/13,7:00,0.6,0.00183591037645589,190.277777777778,34.7222222222222,15.6297244934002,1,115.366276826486,0.100509274622632,-1.57153033296773,3.96806844171154,9.77871868753514,
1959/01/13,8:00,3.9,0.0019352830834328,698.333333333333,187.777777777778,62.1464087931578,2,112.209332616495,0.180886541984177,-1.57645978396902,3.96285584861796,9.77536665658401,
1959/01/13,9:00,7.2,0.0016624013411567,851.944444444444,330.277777777778,60.6303660296027,2,120.042983627724,0.322046183645518,-1.58138343089283,3.95764620991455,9.77201458979117,
1959/01/13,10:00,10.6,0.00158973212282125,891.944444444444,422.222222222222,51.567939099148,7,81.8513090962724,0.428555744464625,-1.58630127120621,3.9524395282814,9.76866248888106,
1959/01/13,11:00,14.4,0.00136425627436241,919.166666666667,476.666666666667,44.382761689221,8,78.2712248874074,0.489630468157927,-1.59121330237918,3.94723580639707,9.76531035557818,
1959/01/13,12:00,16.1,0.00159488884306204,957.222222222222,497.777777777778,41.1786912983294,6,98.0660837026116,0.497243050771721,-1.59611952188478,3.94203504693859,9.76195819160702,
1959/01/13,13:00,16.7,0.00184253234606064,952.5,453.055555555556,38.5141437405096,2,135.411906367193,0.450276044099933,-1.601019927199,3.9368372525815,9.75860599869209,
1959/01/13,14:00,17.2,0.00159546387780839,855.833333333333,331.944444444444,34.3051473285044,3,129.055775279261,0.355199237706523,-1.60591451580084,3.93164242599978,9.75525377855792,
1959/01/13,15:00,14.4,0.00204960677920944,700.277777777778,188.333333333333,33.8154824643932,3,120.090382802742,0.222483128481355,-1.6108032851723,3.9264505698659,9.75190153292905,
